"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2022","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,199","37.1","34.5","39.8","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2022","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,982","26.9","25.3","28.4","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2022","ME","Maine","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","115","32.1","25.1","39.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","23","EDUCA1","CAT5","_BMI5CAT","RESP039","    (45.254228894000505, -68.98503133599962)"
"2022","ME","Maine","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","882","34.9","32.2","37.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","23","EDUCA2","CAT5","_BMI5CAT","RESP039","    (45.254228894000505, -68.98503133599962)"
"2022","ME","Maine","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","988","37.0","34.5","39.5","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","23","EDUCA3","CAT5","_BMI5CAT","RESP039","    (45.254228894000505, -68.98503133599962)"
"2022","ME","Maine","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,188","27.6","25.8","29.4","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","23","EDUCA4","CAT5","_BMI5CAT","RESP039","    (45.254228894000505, -68.98503133599962)"
"2022","MI","Michigan","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","120","36.5","30.2","42.8","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","26","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.6613195430005, -84.71439026999968)"
"2022","MI","Michigan","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","796","35.6","33.2","38.1","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","26","EDUCA2","CAT5","_BMI5CAT","RESP039","    (44.6613195430005, -84.71439026999968)"
"2022","MI","Michigan","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","912","37.0","34.7","39.3","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","26","EDUCA3","CAT5","_BMI5CAT","RESP039","    (44.6613195430005, -84.71439026999968)"
"2022","MI","Michigan","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,147","29.7","28.0","31.4","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","26","EDUCA4","CAT5","_BMI5CAT","RESP039","    (44.6613195430005, -84.71439026999968)"
"2022","MN","Minnesota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","183","40.4","34.5","46.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","27","EDUCA1","CAT5","_BMI5CAT","RESP039","    (46.35564873600049, -94.79420050299967)"
"2022","MN","Minnesota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,062","33.8","31.6","36.0","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","27","EDUCA2","CAT5","_BMI5CAT","RESP039","    (46.35564873600049, -94.79420050299967)"
"2022","MN","Minnesota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,654","36.6","34.8","38.4","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","27","EDUCA3","CAT5","_BMI5CAT","RESP039","    (46.35564873600049, -94.79420050299967)"
"2022","MN","Minnesota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","2,187","29.4","28.1","30.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","27","EDUCA4","CAT5","_BMI5CAT","RESP039","    (46.35564873600049, -94.79420050299967)"
"2022","MO","Missouri","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","176","41.8","35.5","48.0","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","29","EDUCA1","CAT5","_BMI5CAT","RESP039","    (38.635790776000476, -92.56630005299968)"
"2022","MO","Missouri","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","717","34.4","31.6","37.2","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","29","EDUCA2","CAT5","_BMI5CAT","RESP039","    (38.635790776000476, -92.56630005299968)"
"2022","MO","Missouri","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","802","39.4","36.6","42.4","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","29","EDUCA3","CAT5","_BMI5CAT","RESP039","    (38.635790776000476, -92.56630005299968)"
"2022","MO","Missouri","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","835","33.5","31.0","35.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","29","EDUCA4","CAT5","_BMI5CAT","RESP039","    (38.635790776000476, -92.56630005299968)"
"2022","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","141","36.0","29.8","42.1","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA1","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2022","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","420","38.7","35.0","42.4","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA2","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2022","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","538","41.8","38.4","45.1","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA3","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2022","MS","Mississippi","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","521","39.3","36.0","42.6","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","28","EDUCA4","CAT5","_BMI5CAT","RESP039","    (32.745510099000455, -89.53803082499968)"
"2022","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","79","25.9","19.5","32.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2022","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","566","31.9","29.2","34.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2022","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","689","35.1","32.4","37.8","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2022","MT","Montana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","710","24.9","22.9","26.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","30","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.06652897200047, -109.42442064499971)"
"2022","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","108","34.8","27.1","42.5","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2022","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","305","33.4","29.3","37.4","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2022","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","486","41.0","37.3","44.8","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA3","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2022","NC","North Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","450","27.2","24.6","29.8","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","37","EDUCA4","CAT5","_BMI5CAT","RESP039","    (35.466220975000454, -79.15925046299964)"
"2022","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","65","34.6","26.1","43.0","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2022","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","354","36.0","32.4","39.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2022","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","457","38.2","35.0","41.4","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2022","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","479","31.3","28.6","34.0","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2022","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","116","32.6","26.2","39.0","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA1","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2022","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","807","37.7","34.7","40.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA2","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2022","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","869","38.5","35.7","41.3","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA3","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2022","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","773","30.2","27.7","32.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA4","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2022","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","64","36.3","27.0","45.6","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA1","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2022","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","471","32.1","28.6","35.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA2","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2022","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","486","33.5","30.2","36.9","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA3","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2022","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","708","25.3","23.1","27.6","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA4","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2022","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","112","33.7","27.1","40.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2022","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","435","31.2","27.9","34.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2022","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","517","32.6","29.4","35.8","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2022","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","878","24.4","22.6","26.2","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2022","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","147","36.6","30.3","42.8","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA1","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2022","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","397","35.4","31.5","39.3","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA2","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2022","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","402","34.8","31.1","38.5","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA3","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2022","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","425","24.0","21.2","26.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA4","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2022","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","71","34.6","26.5","42.7","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA1","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2022","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","242","36.4","31.5","41.3","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA2","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2022","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","284","35.8","31.0","40.5","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2022","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","302","27.1","23.2","30.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2022","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","380","34.5","30.8","38.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA1","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2022","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,225","33.8","31.5","36.0","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA2","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2022","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,180","33.2","31.0","35.4","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA3","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2022","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,772","23.9","22.5","25.2","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA4","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2022","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","293","37.8","32.7","42.9","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2022","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,872","40.0","37.9","42.1","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2022","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,818","40.8","38.7","42.9","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2022","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,885","33.1","31.4","34.8","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2022","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","142","38.5","32.7","44.4","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2022","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","568","40.9","37.9","44.0","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2022","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","725","42.4","39.7","45.1","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA3","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2022","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","655","36.4","33.8","38.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA4","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2022","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","98","30.8","24.7","37.0","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
